Date,Price,Open,High,Low,Vol.,Change %
05/29/2018,"1,052.84","1,059.37","1,061.37","1,044.21",312.35M,-1.28%
05/28/2018,"1,066.52","1,075.86","1,077.52","1,063.22",142.28M,-0.49%
05/25/2018,"1,071.81","1,076.32","1,079.63","1,066.96",218.80M,-0.04%
05/24/2018,"1,072.27","1,077.86","1,081.35","1,068.45",234.56M,-0.32%
05/23/2018,"1,075.71","1,084.67","1,084.67","1,071.76",283.68M,-1.07%
05/22/2018,"1,087.39","1,086.83","1,090.20","1,085.38",231.18M,0.12%
05/21/2018,"1,086.14","1,083.60","1,089.34","1,083.60",183.83M,0.44%
05/18/2018,"1,081.35","1,081.54","1,087.00","1,079.37",246.80M,-0.19%
05/17/2018,"1,083.43","1,074.24","1,083.43","1,073.95",210.74M,0.92%
05/16/2018,"1,073.57","1,070.26","1,074.04","1,069.16",194.50M,0.19%
05/15/2018,"1,071.49","1,068.59","1,073.70","1,067.96",227.95M,0.02%
05/14/2018,"1,071.23","1,070.50","1,071.49","1,068.19",193.82M,0.05%
05/11/2018,"1,070.68","1,069.47","1,071.15","1,067.77",166.57M,0.03%
05/10/2018,"1,070.39","1,069.36","1,071.18","1,066.93",148.30M,0.05%
05/09/2018,"1,069.90","1,068.74","1,069.90","1,066.98",213.84M,0.30%
05/08/2018,"1,066.74","1,064.89","1,067.51","1,061.23",186.30M,0.07%
05/07/2018,"1,065.98","1,062.20","1,065.98","1,061.17",103.94M,0.28%
05/04/2018,"1,063.02","1,058.63","1,063.02","1,058.19",191.55M,0.47%
05/03/2018,"1,058.06","1,060.75","1,062.23","1,055.91",196.10M,-0.49%
05/02/2018,"1,063.32","1,061.94","1,067.03","1,061.52",230.45M,-0.02%
04/30/2018,"1,063.55","1,056.69","1,063.75","1,056.16",185.87M,0.34%
04/27/2018,"1,059.94","1,055.66","1,060.59","1,055.49",187.12M,0.38%
04/26/2018,"1,055.97","1,047.81","1,056.90","1,046.04",224.25M,0.68%
04/25/2018,"1,048.80","1,048.92","1,053.39","1,044.06",193.27M,-0.60%
04/24/2018,"1,055.12","1,051.48","1,055.68","1,049.99",203.55M,0.16%
04/23/2018,"1,053.47","1,048.09","1,053.71","1,045.32",168.82M,0.33%
04/20/2018,"1,050.02","1,048.75","1,053.17","1,045.67",209.24M,0.15%
04/19/2018,"1,048.44","1,050.43","1,050.92","1,046.84",174.80M,-0.06%
04/18/2018,"1,049.04","1,045.80","1,049.25","1,045.00",199.36M,0.40%
04/17/2018,"1,044.91","1,039.07","1,047.75","1,037.71",186.13M,0.78%
04/16/2018,"1,036.83","1,038.96","1,039.06","1,034.15",153.27M,-0.10%
04/13/2018,"1,037.88","1,038.60","1,041.58","1,035.87",167.48M,0.08%
04/12/2018,"1,037.08","1,033.00","1,037.57","1,029.70",200.18M,0.49%
04/11/2018,"1,031.99","1,035.13","1,035.89","1,029.41",174.98M,-0.48%
04/10/2018,"1,036.99","1,034.91","1,037.40","1,032.55",197.38M,0.83%
04/09/2018,"1,028.45","1,029.24","1,032.24","1,024.94",165.06M,0.10%
04/06/2018,"1,027.42","1,027.03","1,031.32","1,025.12",178.89M,-0.34%
04/05/2018,"1,030.88","1,019.83","1,031.79","1,019.09",224.32M,2.52%
04/04/2018,"1,005.53","1,008.52","1,010.58",996.93,211.91M,-0.29%
04/03/2018,"1,008.44","1,005.84","1,011.33","1,001.52",192.94M,-0.32%
03/29/2018,"1,011.72","1,010.76","1,016.68","1,006.44",206.76M,0.48%
03/28/2018,"1,006.86",994.54,"1,006.86",988.26,247.41M,0.48%
03/27/2018,"1,002.01","1,004.79","1,007.21",999.85,200.81M,1.11%
03/26/2018,990.98,998.8,"1,002.58",986.63,190.96M,-0.54%
03/23/2018,996.32,"1,000.21","1,002.52",989.21,239.98M,-1.33%
03/22/2018,"1,009.74","1,015.85","1,022.19","1,001.43",245.79M,-1.34%
03/21/2018,"1,023.45","1,026.20","1,026.26","1,019.44",176.24M,-0.15%
03/20/2018,"1,025.01","1,021.00","1,025.84","1,016.78",168.42M,0.57%
03/19/2018,"1,019.19","1,026.68","1,026.72","1,016.76",176.98M,-1.00%
03/16/2018,"1,029.47","1,025.81","1,032.86","1,025.76",422.04M,0.30%
03/15/2018,"1,026.42","1,024.61","1,027.78","1,020.39",194.04M,0.54%
03/14/2018,"1,020.95","1,022.78","1,028.56","1,019.12",186.47M,-0.29%
03/13/2018,"1,023.93","1,033.56","1,036.51","1,020.71",200.64M,-0.82%
03/12/2018,"1,032.40","1,035.66","1,036.83","1,029.60",156.01M,0.20%
03/09/2018,"1,030.32","1,024.30","1,033.16","1,024.00",170.55M,0.41%
03/08/2018,"1,026.14","1,012.59","1,028.05","1,012.36",218.77M,1.33%
03/07/2018,"1,012.67","1,005.43","1,014.64","1,002.81",196.48M,0.34%
03/06/2018,"1,009.25","1,013.06","1,015.90","1,009.24",199.27M,0.30%
03/05/2018,"1,006.27",995.65,"1,007.89",995.63,238.69M,0.81%
03/02/2018,998.18,"1,011.98","1,012.76",995.28,274.80M,-1.99%
03/01/2018,"1,018.44","1,027.34","1,029.29","1,015.63",242.69M,-0.96%
02/28/2018,"1,028.34","1,028.18","1,034.88","1,027.27",216.40M,-0.36%
02/27/2018,"1,032.08","1,035.98","1,036.61","1,029.67",178.64M,-0.09%
02/26/2018,"1,032.99","1,032.01","1,036.04","1,031.06",157.01M,0.61%
02/23/2018,"1,026.71","1,024.68","1,027.55","1,020.82",154.25M,0.26%
02/22/2018,"1,024.02","1,014.72","1,026.04","1,014.54",199.04M,0.04%
02/21/2018,"1,023.65","1,019.38","1,024.22","1,015.06",175.92M,0.22%
02/20/2018,"1,021.40","1,016.37","1,021.93","1,014.51",179.09M,0.49%
02/19/2018,"1,016.42","1,023.81","1,023.81","1,015.10",121.27M,-0.45%
02/16/2018,"1,021.00","1,015.22","1,022.83","1,014.87",221.99M,1.14%
02/15/2018,"1,009.50","1,008.37","1,014.44","1,006.23",229.16M,0.78%
02/14/2018,"1,001.69",998.31,"1,005.68",987.92,246.71M,0.92%
02/13/2018,992.55,"1,000.20","1,001.65",992.55,187.28M,-0.62%
02/12/2018,998.78,997.41,"1,003.52",993.9,217.38M,1.14%
02/09/2018,987.55,997.19,"1,001.42",982.36,322.28M,-1.36%
02/08/2018,"1,001.17","1,014.89","1,018.51",997.43,279.32M,-2.01%
02/07/2018,"1,021.67","1,010.75","1,024.25","1,005.38",284.00M,2.00%
02/06/2018,"1,001.65",991.25,"1,014.06",991.23,408.18M,-2.54%
02/05/2018,"1,027.73","1,034.95","1,035.70","1,026.30",227.53M,-1.51%
02/02/2018,"1,043.52","1,055.68","1,056.30","1,043.49",216.21M,-1.49%
02/01/2018,"1,059.27","1,067.70","1,071.55","1,056.20",214.67M,-0.35%
01/31/2018,"1,063.00","1,063.34","1,065.53","1,061.05",216.15M,0.10%
01/30/2018,"1,061.90","1,065.47","1,069.10","1,060.34",201.90M,-0.75%
01/29/2018,"1,069.90","1,073.31","1,073.49","1,069.12",152.41M,-0.23%
01/26/2018,"1,072.39","1,066.90","1,074.25","1,066.50",151.95M,0.77%
01/25/2018,"1,064.17","1,066.98","1,072.64","1,060.54",197.64M,-0.32%
01/24/2018,"1,067.59","1,074.95","1,075.21","1,067.59",203.91M,-0.81%
01/23/2018,"1,076.30","1,081.62","1,081.76","1,073.78",195.37M,-0.08%
01/22/2018,"1,077.20","1,073.04","1,077.39","1,072.26",177.55M,0.32%
01/19/2018,"1,073.77","1,067.45","1,074.61","1,066.98",187.39M,0.56%
01/18/2018,"1,067.79","1,069.96","1,070.82","1,064.25",201.43M,0.12%
01/17/2018,"1,066.48","1,065.42","1,069.69","1,063.87",192.24M,-0.13%
01/16/2018,"1,067.85","1,067.48","1,071.40","1,065.78",173.12M,0.13%
01/15/2018,"1,066.50","1,066.83","1,069.01","1,064.27",130.07M,-0.03%
01/12/2018,"1,066.79","1,065.03","1,067.08","1,062.13",192.40M,0.38%
01/11/2018,"1,062.71","1,068.19","1,068.34","1,061.09",211.75M,-0.37%
01/10/2018,"1,066.64","1,069.71","1,071.76","1,064.22",236.82M,-0.39%
01/09/2018,"1,070.79","1,066.59","1,071.72","1,066.01",209.96M,0.64%
01/08/2018,"1,064.02","1,064.23","1,066.47","1,062.88",161.59M,0.22%
01/05/2018,"1,061.69","1,053.63","1,061.69","1,053.35",175.77M,0.96%
01/04/2018,"1,051.58","1,043.34","1,054.16","1,043.32",218.70M,1.28%
01/03/2018,"1,038.31","1,032.08","1,041.17","1,031.20",189.72M,0.75%
01/02/2018,"1,030.60","1,034.11","1,034.12","1,024.59",150.55M,-0.21%
12/29/2017,"1,032.74","1,036.44","1,038.04","1,032.25",107.57M,-0.42%
12/28/2017,"1,037.07","1,041.88","1,042.15","1,035.69",96.80M,-0.47%
12/27/2017,"1,042.00","1,040.31","1,044.79","1,038.68",96.05M,0.09%
12/22/2017,"1,041.04","1,041.57","1,044.35","1,039.16",109.47M,-0.27%
12/21/2017,"1,043.83","1,036.01","1,044.70","1,033.89",166.40M,0.44%
12/20/2017,"1,039.27","1,044.91","1,045.68","1,036.65",165.92M,-0.64%
12/19/2017,"1,045.95","1,050.25","1,052.24","1,045.51",152.38M,-0.47%
12/18/2017,"1,050.94","1,044.40","1,052.42","1,044.40",188.16M,1.22%
12/15/2017,"1,038.24","1,035.92","1,038.52","1,033.74",346.05M,-0.03%
12/14/2017,"1,038.51","1,044.08","1,045.14","1,038.51",197.48M,-0.64%
12/13/2017,"1,045.20","1,049.17","1,051.01","1,045.01",214.98M,-0.62%
12/12/2017,"1,051.72","1,046.03","1,051.72","1,040.67",209.86M,0.72%
12/11/2017,"1,044.16","1,047.88","1,047.90","1,043.34",181.00M,-0.13%
12/08/2017,"1,045.49","1,047.45","1,049.08","1,044.34",226.82M,0.32%
12/07/2017,"1,042.17","1,040.83","1,043.86","1,038.85",223.21M,0.19%
12/06/2017,"1,040.21","1,033.87","1,042.13","1,030.82",186.66M,-0.16%
12/05/2017,"1,041.84","1,042.53","1,043.96","1,037.16",196.10M,-0.08%
12/04/2017,"1,042.67","1,039.37","1,044.82","1,037.07",202.00M,1.19%
12/01/2017,"1,030.43","1,039.65","1,041.03","1,027.90",231.51M,-0.86%
11/30/2017,"1,039.35","1,043.68","1,049.33","1,039.35",340.66M,-0.36%
11/29/2017,"1,043.09","1,048.20","1,051.50","1,041.87",215.37M,-0.05%
11/28/2017,"1,043.61","1,038.91","1,045.21","1,037.20",176.29M,0.65%
11/27/2017,"1,036.84","1,038.53","1,045.50","1,036.84",159.08M,-0.47%
11/24/2017,"1,041.77","1,040.49","1,047.45","1,040.35",137.74M,0.10%
11/23/2017,"1,040.72","1,033.25","1,042.25","1,031.63",138.18M,0.47%
11/22/2017,"1,035.83","1,038.94","1,043.59","1,035.83",181.93M,-0.31%
11/21/2017,"1,039.06","1,033.88","1,041.81","1,032.11",201.68M,0.41%
11/20/2017,"1,034.79","1,028.42","1,036.25","1,027.31",176.75M,0.46%
11/17/2017,"1,030.01","1,035.11","1,035.98","1,027.12",222.20M,-0.47%
11/16/2017,"1,034.88","1,032.94","1,036.72","1,030.91",186.41M,0.55%
11/15/2017,"1,029.19","1,030.36","1,031.73","1,022.98",244.02M,-0.43%
11/14/2017,"1,033.68","1,039.80","1,042.64","1,031.17",224.77M,-0.56%
11/13/2017,"1,039.54","1,047.43","1,047.77","1,033.07",206.47M,-0.69%
11/10/2017,"1,046.81","1,051.69","1,053.47","1,046.14",206.33M,-0.58%
11/09/2017,"1,052.93","1,063.68","1,065.06","1,051.65",271.39M,-1.02%
11/08/2017,"1,063.74","1,065.91","1,067.19","1,060.23",231.89M,-0.12%
11/07/2017,"1,064.99","1,072.74","1,073.17","1,064.30",187.16M,-0.54%
11/06/2017,"1,070.79","1,070.16","1,072.05","1,067.85",178.17M,-0.06%
11/03/2017,"1,071.47","1,070.63","1,072.29","1,068.42",210.26M,0.19%
11/02/2017,"1,069.44","1,071.01","1,072.42","1,065.17",184.94M,-0.16%
11/01/2017,"1,071.15","1,072.00","1,074.85","1,071.15",183.65M,0.27%
10/31/2017,"1,068.23","1,065.05","1,069.74","1,064.56",170.79M,0.38%
10/30/2017,"1,064.20","1,063.04","1,065.74","1,062.54",165.55M,-0.01%
10/27/2017,"1,064.26","1,061.46","1,067.42","1,061.27",221.30M,0.60%
10/26/2017,"1,057.92","1,045.60","1,058.70","1,044.05",212.45M,1.17%
10/25/2017,"1,045.66","1,050.74","1,053.35","1,043.81",186.14M,-0.49%
10/24/2017,"1,050.82","1,050.55","1,055.22","1,049.62",182.59M,-0.12%
10/23/2017,"1,052.09","1,050.26","1,054.89","1,048.20",153.89M,0.24%
10/20/2017,"1,049.59","1,052.31","1,052.81","1,048.69",209.44M,0.08%
10/19/2017,"1,048.79","1,050.83","1,051.73","1,043.81",200.93M,-0.49%
10/18/2017,"1,053.99","1,050.83","1,055.53","1,049.67",149.45M,0.39%
10/17/2017,"1,049.93","1,051.26","1,052.41","1,048.03",151.81M,0.05%
10/16/2017,"1,049.39","1,049.47","1,050.81","1,047.30",148.71M,0.12%
10/13/2017,"1,048.18","1,048.33","1,050.65","1,046.33",164.20M,0.06%
10/12/2017,"1,047.57","1,046.41","1,047.78","1,043.95",139.07M,0.07%
10/11/2017,"1,046.85","1,046.91","1,046.91","1,042.41",175.82M,0.08%
10/10/2017,"1,045.97","1,045.65","1,047.37","1,043.87",147.34M,0.05%
10/09/2017,"1,045.44","1,044.45","1,047.40","1,042.90",131.90M,0.20%
10/06/2017,"1,043.33","1,047.83","1,047.83","1,041.87",176.48M,-0.46%
10/05/2017,"1,048.14","1,044.04","1,048.14","1,044.03",177.70M,0.38%
10/04/2017,"1,044.18","1,044.92","1,044.92","1,041.28",190.19M,-0.04%
10/03/2017,"1,044.57","1,043.04","1,044.84","1,041.39",144.15M,0.35%
10/02/2017,"1,040.88","1,036.60","1,040.88","1,036.21",171.92M,0.42%
09/29/2017,"1,036.54","1,031.46","1,036.54","1,029.49",208.78M,0.57%
09/28/2017,"1,030.70","1,028.77","1,030.70","1,027.95",174.22M,0.31%
09/27/2017,"1,027.49","1,026.99","1,028.54","1,025.27",193.43M,0.30%
09/26/2017,"1,024.45","1,023.00","1,025.55","1,021.43",166.82M,0.12%
09/25/2017,"1,023.22","1,020.53","1,025.14","1,019.96",154.99M,0.07%
09/22/2017,"1,022.50","1,022.52","1,025.25","1,021.03",170.83M,0.18%
09/21/2017,"1,020.68","1,021.36","1,023.84","1,020.01",205.78M,0.21%
09/20/2017,"1,018.58","1,018.04","1,019.98","1,017.31",153.86M,-0.08%
09/19/2017,"1,019.39","1,016.89","1,019.52","1,016.66",155.06M,0.06%
09/18/2017,"1,018.73","1,019.72","1,022.14","1,017.53",146.86M,0.26%
09/15/2017,"1,016.05","1,018.65","1,020.42","1,014.58",365.59M,-0.38%
09/14/2017,"1,019.94","1,016.49","1,021.26","1,016.26",191.59M,0.16%
09/13/2017,"1,018.27","1,014.93","1,020.06","1,014.27",192.22M,0.22%
09/12/2017,"1,016.08","1,013.90","1,017.97","1,012.56",180.97M,0.51%
09/11/2017,"1,010.92","1,005.43","1,011.47","1,005.30",168.06M,1.10%
09/08/2017,999.89,995.92,"1,000.61",994.75,176.94M,0.11%
09/07/2017,998.82,998.05,"1,002.53",994.85,185.52M,0.38%
09/06/2017,995.08,987.84,997.4,986.82,274.01M,0.25%
09/05/2017,992.58,995.44,999.22,991.6,161.45M,-0.15%
09/04/2017,994.09,991.2,996.22,991.2,102.93M,-0.34%
09/01/2017,997.51,997.09,"1,000.08",996.58,154.32M,0.59%
08/31/2017,991.62,989.88,994.85,987.31,223.93M,0.60%
08/30/2017,985.74,984.63,987.71,982.61,140.70M,0.69%
08/29/2017,979.03,978.97,980.47,971.74,195.87M,-0.83%
08/28/2017,987.23,987.66,992.28,985.1,95.12M,-0.53%
08/25/2017,992.5,995.62,998.37,991.78,139.07M,-0.24%
08/24/2017,994.89,997.22,998.55,994.81,127.10M,-0.01%
08/23/2017,995.01,997.84,"1,001.48",993.31,133.03M,-0.42%
08/22/2017,999.22,995.29,999.81,993.91,128.10M,0.84%
08/21/2017,990.92,992.5,995.1,987.7,138.99M,-0.49%
08/18/2017,995.81,994.56,996.29,989.15,170.44M,-0.69%
08/17/2017,"1,002.74","1,004.41","1,007.92","1,001.37",155.14M,-0.36%
08/16/2017,"1,006.38","1,003.17","1,009.32","1,002.67",135.80M,0.68%
08/15/2017,999.6,999.89,"1,002.43",996.66,114.12M,0.32%
08/14/2017,996.46,990.44,998.98,989.87,129.36M,1.04%
08/11/2017,986.18,990.23,991.15,984.11,199.90M,-1.07%
08/10/2017,996.81,"1,001.96","1,003.08",993.6,201.54M,-0.66%
08/09/2017,"1,003.40","1,009.48","1,009.50",999.51,197.68M,-1.18%
08/08/2017,"1,015.36","1,011.98","1,017.09","1,010.54",151.12M,0.23%
08/07/2017,"1,013.02","1,013.18","1,014.40","1,010.29",136.65M,0.09%
08/04/2017,"1,012.15",999.17,"1,014.06",998.44,174.73M,1.09%
08/03/2017,"1,001.27",994.63,"1,002.85",992.35,171.98M,0.44%
08/02/2017,996.93,"1,001.84","1,002.71",994.95,200.31M,-0.37%
08/01/2017,"1,000.63",999.91,"1,003.99",994.64,177.51M,0.49%
07/31/2017,995.78,999.92,"1,003.29",995.39,201.81M,-0.50%
07/28/2017,"1,000.74","1,004.66","1,004.66",996.76,224.08M,-1.09%
07/27/2017,"1,011.78","1,008.57","1,014.28","1,007.99",215.48M,0.39%
07/26/2017,"1,007.81","1,001.28","1,010.51","1,001.05",194.09M,0.75%
07/25/2017,"1,000.35",995.68,"1,006.24",995.68,206.74M,0.58%
07/24/2017,994.56,997.35,997.53,989.49,177.67M,-0.07%
07/21/2017,995.24,"1,005.87","1,009.48",991.73,238.15M,-1.22%
07/20/2017,"1,007.49","1,012.31","1,016.10","1,004.04",196.07M,-0.10%
07/19/2017,"1,008.45","1,004.76","1,008.45","1,001.42",163.91M,0.85%
07/18/2017,999.91,"1,007.53","1,009.59",998.07,175.62M,-0.90%
07/17/2017,"1,008.98","1,010.40","1,011.82","1,006.01",134.24M,0.02%
07/14/2017,"1,008.73","1,008.16","1,009.23","1,005.40",145.75M,0.19%
07/13/2017,"1,006.82","1,004.54","1,010.14","1,003.14",177.95M,0.39%
07/12/2017,"1,002.89",992.12,"1,006.15",992.12,191.85M,1.41%
07/11/2017,988.94,994.6,996.54,987.94,157.98M,-0.47%
07/10/2017,993.64,992.38,996.01,990.35,142.86M,0.40%
07/07/2017,989.64,989.78,990.33,986.01,177.91M,-0.01%
07/06/2017,989.76,994.96,995.24,982.56,214.43M,-0.56%
07/05/2017,995.3,994.39,997.13,991.21,188.26M,0.07%
07/04/2017,994.59,993.9,998.67,993.22,147.37M,-0.34%
07/03/2017,997.99,991.2,998.88,991.2,178.65M,1.19%
06/30/2017,986.22,991.59,998.33,985.74,234.81M,-0.47%
06/29/2017,990.84,"1,012.31","1,013.30",988.93,277.22M,-1.83%
06/28/2017,"1,009.35","1,007.21","1,013.49","1,001.24",304.94M,-0.25%
06/27/2017,"1,011.89","1,017.42","1,017.90","1,009.50",212.76M,-0.73%
06/26/2017,"1,019.38","1,019.34","1,025.26","1,018.93",169.23M,0.54%
06/23/2017,"1,013.91","1,015.27","1,016.99","1,010.46",184.17M,-0.33%
06/22/2017,"1,017.27","1,014.34","1,017.61","1,009.57",196.28M,-0.03%
06/21/2017,"1,017.54","1,017.70","1,019.05","1,009.11",197.96M,-0.37%
06/20/2017,"1,021.37","1,028.80","1,030.93","1,021.37",192.30M,-0.40%
06/19/2017,"1,025.46","1,024.65","1,028.64","1,023.86",192.98M,0.80%
06/16/2017,"1,017.29","1,013.43","1,018.93","1,012.83",383.84M,0.80%
06/15/2017,"1,009.26","1,012.38","1,012.38","1,002.11",268.97M,-0.45%
06/14/2017,"1,013.78","1,019.68","1,025.89","1,013.78",229.83M,-0.24%
06/13/2017,"1,016.17","1,014.37","1,018.13","1,012.85",162.69M,0.42%
06/12/2017,"1,011.88","1,020.67","1,021.07","1,010.76",197.21M,-1.17%
06/09/2017,"1,023.83","1,019.18","1,026.91","1,018.03",185.88M,0.61%
06/08/2017,"1,017.59","1,019.57","1,022.70","1,016.43",195.17M,-0.20%
06/07/2017,"1,019.63","1,018.20","1,028.57","1,016.60",200.25M,0.09%
06/06/2017,"1,018.69","1,020.52","1,023.21","1,016.86",175.62M,-0.63%
06/05/2017,"1,025.14","1,029.87","1,030.92","1,024.14",123.84M,-0.51%
06/02/2017,"1,030.43","1,031.90","1,036.91","1,028.25",206.04M,0.37%
06/01/2017,"1,026.59","1,020.82","1,027.69","1,020.40",197.24M,0.65%
05/31/2017,"1,019.99","1,022.66","1,027.97","1,019.88",316.84M,-0.26%
05/30/2017,"1,022.64","1,019.70","1,023.77","1,017.85",175.21M,-0.37%
05/29/2017,"1,026.46","1,026.30","1,027.42","1,024.45",90.76M,-0.16%
05/26/2017,"1,028.06","1,026.18","1,028.06","1,019.45",172.36M,-0.01%
05/25/2017,"1,028.14","1,031.11","1,031.69","1,024.95",147.31M,0.04%
05/24/2017,"1,027.78","1,026.66","1,029.13","1,024.98",161.92M,-0.02%
05/23/2017,"1,028.02","1,022.43","1,030.43","1,021.78",193.45M,0.34%
05/22/2017,"1,024.55","1,026.29","1,027.32","1,023.20",206.60M,-0.15%
05/19/2017,"1,026.04","1,020.60","1,026.43","1,019.56",227.37M,0.75%
05/18/2017,"1,018.40","1,024.25","1,026.52","1,011.29",298.59M,-0.89%
05/17/2017,"1,027.52","1,036.04","1,040.37","1,024.27",262.23M,-1.44%
05/16/2017,"1,042.54","1,040.67","1,043.67","1,039.27",212.82M,-0.01%
05/15/2017,"1,042.64","1,042.03","1,042.95","1,037.80",207.52M,0.13%
05/12/2017,"1,041.31","1,037.56","1,041.31","1,036.17",303.50M,0.42%
05/11/2017,"1,036.99","1,042.92","1,042.92","1,033.19",289.92M,-0.38%
05/10/2017,"1,040.93","1,039.45","1,041.12","1,036.72",229.90M,0.06%
05/09/2017,"1,040.27","1,040.45","1,042.39","1,039.65",211.72M,0.21%
05/08/2017,"1,038.09","1,045.01","1,045.01","1,035.63",247.11M,-0.49%
05/05/2017,"1,043.24","1,028.45","1,043.24","1,028.45",281.50M,0.97%
05/04/2017,"1,033.25","1,023.88","1,033.25","1,022.06",299.09M,1.45%
05/03/2017,"1,018.47","1,016.34","1,018.47","1,015.42",199.11M,0.10%
05/02/2017,"1,017.49","1,012.45","1,017.50","1,011.23",226.69M,0.65%
04/28/2017,"1,010.93","1,010.54","1,013.43","1,009.97",274.71M,-0.08%
04/27/2017,"1,011.78","1,011.70","1,012.92","1,009.26",242.87M,-0.28%
04/26/2017,"1,014.64","1,012.48","1,015.97","1,011.49",253.12M,0.13%
04/25/2017,"1,013.36","1,012.50","1,015.82","1,010.59",247.28M,0.28%
04/24/2017,"1,010.52","1,008.03","1,013.23","1,003.07",437.52M,3.48%
04/21/2017,976.53,976.09,979.34,970.97,313.57M,-0.16%
04/20/2017,978.06,968.06,980.65,967.66,248.80M,0.81%
04/19/2017,970.18,968.24,972.56,966.42,245.02M,0.22%
04/18/2017,968.03,981.71,982.85,967.95,267.13M,-1.29%
04/13/2017,980.69,983.92,984.05,979.18,189.70M,-0.54%
04/12/2017,985.99,987.56,992.25,984.98,197.41M,0.05%
04/11/2017,985.51,983.97,989.28,980.48,198.53M,-0.22%
04/10/2017,987.72,989.44,989.56,984.19,152.13M,-0.25%
04/07/2017,990.21,983.63,990.21,982.85,186.26M,0.38%
04/06/2017,986.47,976.73,987.18,975.23,185.56M,0.44%
04/05/2017,982.1,983.78,986.93,981.56,183.39M,-0.08%
04/04/2017,982.9,981.07,983.3,979.49,174.74M,0.22%
04/03/2017,980.7,987.65,988.58,980.41,186.54M,-0.56%
03/31/2017,986.27,979.07,986.27,977.16,224.09M,0.51%
03/30/2017,981.28,978.43,981.36,976.71,174.58M,0.41%
03/29/2017,977.32,976.97,977.67,972.94,191.00M,0.32%
03/28/2017,974.25,970.45,974.32,968.08,183.08M,0.60%
03/27/2017,968.42,961.43,968.42,960.92,193.13M,-0.06%
03/24/2017,969.01,970.36,970.36,966.57,179.35M,-0.22%
03/23/2017,971.1,964.67,971.1,961.21,197.50M,0.71%
03/22/2017,964.21,962.54,965.52,958.09,244.80M,-0.35%
03/21/2017,967.59,973.66,976.7,965.77,203.57M,-0.29%
03/20/2017,970.38,969.55,973.23,969.01,148.94M,-0.28%
03/17/2017,973.14,968.02,973.14,967.14,362.80M,0.40%
03/16/2017,969.22,970.14,971.74,967.62,244.45M,0.63%
03/15/2017,963.11,961.3,963.89,960.39,187.37M,0.14%
03/14/2017,961.81,965.98,965.98,959.59,197.93M,-0.37%
03/13/2017,965.43,965.66,967.1,962.85,172.73M,0.10%
03/10/2017,964.48,964.14,969,963.42,231.88M,0.37%
03/09/2017,960.88,955.16,961.61,953.5,257.59M,0.50%
03/08/2017,956.12,954.53,958.73,951.84,193.40M,-0.04%
03/07/2017,956.53,959.38,959.38,954.47,167.78M,-0.27%
03/06/2017,959.13,959.92,960.6,957.24,174.21M,-0.42%
03/03/2017,963.21,955.66,963.47,954.93,244.54M,0.53%
03/02/2017,958.11,957.59,959.57,955.52,214.46M,-0.16%
03/01/2017,959.64,949.42,961.09,949.42,241.96M,1.77%
02/28/2017,942.98,944.1,944.25,937.75,215.00M,0.23%
02/27/2017,940.78,943.83,944.48,938.97,175.80M,0.05%
02/24/2017,940.3,947.18,947.78,934.15,243.46M,-0.81%
02/23/2017,948,949.5,951.76,946.25,212.29M,-0.14%
02/22/2017,949.3,949.89,953.05,944.7,215.06M,0.14%
02/21/2017,947.95,943.13,949.58,940.73,180.47M,0.53%
02/20/2017,942.95,947.1,947.43,941.02,155.90M,-0.15%
02/17/2017,944.4,944.71,946.31,936.9,265.86M,-0.13%
02/16/2017,945.59,948.78,949.85,943.93,194.91M,-0.41%
02/15/2017,949.44,948.91,950.7,946.86,200.44M,0.42%
02/14/2017,945.49,944.23,946.28,942.4,180.61M,0.17%
02/13/2017,943.91,936.15,946.44,936.04,186.74M,1.07%
02/10/2017,933.94,936.9,937.15,931.68,231.59M,-0.03%
02/09/2017,934.18,928.42,934.98,925.41,218.30M,1.04%
02/08/2017,924.55,925.64,927.87,919.37,222.59M,0.17%
02/07/2017,923.02,922.04,927.68,921.84,173.27M,-0.11%
02/06/2017,924.03,933.47,935.19,923.47,168.13M,-0.91%
02/03/2017,932.52,928.36,935.55,927.95,194.19M,0.67%
02/02/2017,926.32,922.74,929.49,921.31,222.86M,0.27%
02/01/2017,923.85,923.2,928.81,922.59,215.68M,0.78%
01/31/2017,916.7,924.19,928.48,916.7,212.50M,-0.75%
01/30/2017,923.62,931.89,932.54,921.06,178.21M,-1.12%
01/27/2017,934.12,938.04,938.04,932.14,167.64M,-0.36%
01/26/2017,937.45,942.02,942.69,935.97,207.52M,-0.22%
01/25/2017,939.55,937.75,941.66,935.84,230.84M,0.87%
01/24/2017,931.45,931.56,933.09,929.52,185.29M,0.14%
01/23/2017,930.19,930.03,934.37,926.94,169.11M,-0.54%
01/20/2017,935.25,932.73,938.61,930.27,235.93M,0.19%
01/19/2017,933.49,935.86,937.38,930.9,200.09M,0.00%
01/18/2017,933.5,936.26,936.95,928.94,185.41M,0.07%
01/17/2017,932.81,933.26,936.49,929.5,174.52M,-0.34%
01/16/2017,936.01,937.29,940.75,935.95,141.86M,-0.77%
01/13/2017,943.26,938.43,943.26,936.72,189.40M,1.06%
01/12/2017,933.34,935.42,938.56,932.22,193.98M,-0.52%
01/11/2017,938.18,937.45,942.91,932.01,204.85M,0.06%
01/10/2017,937.62,939.59,941.2,934.57,204.28M,-0.07%
